,Fullname,IsCenter,ID
640,西咸新区沣西新城诚鑫供应链管理有限公司,False,640
641,河北中兴建设工程有限公司,False,641
642,商丘美庐建材有限公司,False,642
643,陕西秦易佰工贸有限公司,False,643
644,邢台雨纯建筑装饰工程有限公司,False,644
645,邢台德明防水工程有限公司,False,645
646,乌鲁木齐佳誉泰瑞防水工程有限公司,False,646
647,中蓄防水工程有限公司,False,647
648,新疆万汇通投资有限公司,False,648
649,宁波禹通建筑工程有限公司,False,649
650,上海东穆建设工程有限公司,False,650
651,上海昱广材料科技有限公司,False,651
652,上海御与实业有限公司,False,652
653,海南妙手防水涂饰工程有限公司,False,653
654,忻州东方雨虹防水工程有限公司,False,654
655,南通高远防水工程有限公司,False,655
656,安阳东方雨虹防水工程有限公司,False,656
657,批量经销商,False,657
658,邯郸东方雨虹防水工程有限公司,False,658
659,温州东方雨虹防水工程有限公司,False,659
660,延安虹雨工贸有限公司,False,660
661,安徽凌瑞建筑工程有限公司,False,661
662,北京易仕鸿防水工程有限公司,False,662
663,沧州东方雨虹防水工程有限公司,False,663
664,福州东方雨虹防水工程有限公司,False,664
665,温州市百润防水工程有限公司,False,665
666,江苏雨晴防水工程有限公司,False,666
667,平阴东方雨虹防水工程有限公司,False,667
668,陕西亨源工贸有限公司,False,668
669,陕西万科辉煌置业有限公司,False,669
670,陕西中畅防排水技术有限公司,False,670
671,上海寓旻防水工程有限公司,False,671
672,乌鲁木齐阳诺翔防水工程有限公司,False,672
673,西安方衍防水保温工程有限公司,False,673
674,华昌智典新材料(江苏)有限公司,False,674
675,张家港市华昌进出口贸易有限公司,False,675
676,苏州奥斯汀新材料科技有限公司,False,676
677,湖南华萃化工有限公司,False,677
678,张家港市华昌新材料科技有限公司,False,678
679,张家港运昌绿色物流有限公司,False,679
680,江苏华源生态农业有限公司,False,680
681,淮安华昌固废处置有限公司,False,681
682,广东精艺销售有限公司,False,682
683,芜湖精艺新材料科技有限公司,False,683
684,海口西建统发绿色建材有限公司,False,684
685,砼联数字科技有限公司,False,685
686,中建西部建设(上海)有限公司,False,686
687,中建西部建设新材料科技有限公司,False,687
688,北京中建西部建设有限公司,False,688
689,中建西部建设贵州有限公司,False,689
690,中建西部建设湖南有限公司,False,690
691,中建西部建设新疆有限公司,False,691
692,中建西部建设北方有限公司,False,692
693,四川龙蟒磷化工有限公司,False,693
694,德阳川发龙蟒新材料有限公司,False,694
695,龙蟒大地农业有限公司,False,695
696,四川龙蟒物流有限公司,False,696
697,经销商,False,697
698,湖州久立永兴特种合金材料有限公司,False,698
699,湖州华特不锈钢管制造有限公司,False,699
700,湖州宝钛久立钛焊管科技有限公司,False,700
701,深圳市同德通供应链管理有限公司,False,701
702,同德科创材料有限公司,False,702
703,公司合并报表范围内公司,False,703
704,忻州同力爆破工程有限公司,False,704
705,亳州丽鹏制盖有限公司,False,705
706,贵宴(江苏)酒业投资有限公司,False,706
707,贵宴樽酒业(上海)有限公司,False,707
708,南通中锐创谷科技产业园有限公司,False,708
709,华阴市双华城乡建设工程有限公司,False,709
710,苏州中锐产城融合建设发展有限公司,False,710
711,四川泸州丽鹏制盖有限公司,False,711
712,大冶市劲鹏制盖有限公司,False,712
713,成都海川制盖有限公司,False,713
714,重庆华宇园林有限公司,False,714
715,安顺华宇生态建设有限公司,False,715
716,第三方机构,False,716
717,赣州澳克泰工具技术有限公司,False,717
718,宜宾天原海丰和泰有限公司,False,718
719,宜宾天原物产集团有限公司,False,719
720,宜宾天畅物流有限责任公司,False,720
721,宜宾天亿新材料科技有限公司,False,721
722,宜宾海丰和锐有限公司,False,722
723,云南天力煤化有限公司,False,723
724,宜宾发展控股集团有限公司,False,724
725,马边无穷矿业有限公司,False,725
726,宜宾天原锂电新材有限公司,False,726
727,宜豐(香港)有限公司,False,727
728,马边长和电力有限责任公司,False,728
729,多氟多新能源科技有限公司,False,729
730,云南氟磷电子科技有限公司,False,730
731,宁夏盈氟金和科技有限公司,False,731
732,白银中天化工有限责任公司,False,732
733,多氟多(昆明)科技开发有限公司,False,733
734,南宁科晟能源动力投资基金合伙企业(有限合伙),False,734
735,焦作伴侣纳米材料工程有限公司,False,735
736,河南省有色金属工业有限公司,False,736
737,河南东方韶星实业有限公司,False,737
738,淄博齐翔腾达化工销售有限公司,False,738
739,齐翔华利新材料有限公司,False,739
740,山东齐鲁科力化工研究院股份有限公司,False,740
741,青岛思远化工有限公司,False,741
742,齐翔腾达(淄博)医用材料有限公司,False,742
743,天齐锂业(江苏)有限公司,False,743
744,天齐锂业香港有限公司,False,744
745,天齐鑫隆科技(成都)有限公司,False,745
746,Tianqi Lithium Australia Investments1Pty Ltd.,False,746
747,成都天齐锂业有限公司,False,747
748,天齐锂业(射洪)有限公司,False,748
749,天齐芬可有限公司,False,749
750,TianqiLithiumAustraliaInvestments2PtyLtd.,False,750
751,金正大诺泰尔化学有限公司,False,751
752,浙江永盛科技有限公司,False,752
753,浙江石油化工有限公司,False,753
754,逸盛大化石化有限公司,False,754
755,浙江盛元化纤有限公司,False,755
756,宁波中金石化有限公司,False,756
757,江苏辉丰石化有限公司,False,757
758,淄博欧木特种纸业有限公司,False,758
759,应城市新都化工有限责任公司,False,759
760,嘉施利(宁陵)化肥有限公司,False,760
761,益盐堂(应城)健康盐制盐有限公司,False,761
762,孝感广盐华源制盐有限公司,False,762
763,嘉施利(应城)水溶肥有限公司,False,763
764,应城市新都化工塑业有限公司,False,764
765,应城市新都化工复合肥有限公司,False,765
766,嘉施利(宜城)化肥有限公司,False,766
767,应城市新都进出口贸易有限公司,False,767
768,嘉施利(荆州)化肥有限公司,False,768
769,眉山市新都化工复合肥有限公司,False,769
770,嘉施利(应城)化肥有限公司,False,770
771,成都王者互娱网络科技有限公司,False,771
772,嘉施利(眉山)化肥有限公司,False,772
773,嘉施利(平原)化肥有限公司,False,773
774,洋浦云图供应链管理有限公司,False,774
775,嘉施利农业服务有限公司,False,775
776,雷波凯瑞磷化工有限责任公司,False,776
777,应城市云图包装有限公司,False,777
778,湖北宙翔科技有限公司,False,778
779,长沙水业集团有限公司,False,779
780,大庆惠博普石油机械设备制造有限公司,False,780
781,"威县人民政府,威县惠博普环保科技有限公司",False,781
782,威县惠博普环保科技有限公司,False,782
783,凯特数智科技有限公司,False,783
784,惠博普能源技术有限公司,False,784
785,惠博普环境工程技术有限公司,False,785
786,河南省啄木鸟地下管道检测有限公司,False,786
787,上海顺灏国际贸易有限公司,False,787
788,广东绿润环境科技有限公司,False,788
789,佛山市宏顺环境管理有限公司,False,789
790,贵州罗甸兴旅投资开发有限公司,False,790
791,六枝特区民兴环境投资发展有限公司,False,791
792,三亚大兴园林苗木繁殖基地有限责任公司,False,792
793,海南瑞泽双林建材有限公司,False,793
794,鹤山市绿盛环保工程有限公司,False,794
795,甘肃佰利联化学有限公司,False,795
796,湖南涟邵建设工程(集团)有限责任公司,False,796
797,资产负债率低于70%的控股子公司,False,797
798,资产负债率为70%以上的控股子公司,False,798
799,广东宏大民爆集团有限公司,False,799
800,宏大爆破工程集团有限责任公司,False,800
801,广东明华机械有限公司,False,801
802,宏大涟邵矿业有限公司,False,802
803,湖北奥瑞金制罐有限公司,False,803
804,湖北奥瑞金包装有限公司,False,804
805,广西奥瑞金享源包装科技有限公司,False,805
806,江苏奥瑞金包装有限公司,False,806
807,JAMESTRONG PACKAGING NZ LIMITED,False,807
808,江苏奥宝印刷科技有限公司,False,808
809,奥瑞金(佛山)包装有限公司,False,809
810,奥瑞金(武汉)包装有限公司,False,810
811,河北奥瑞金包装有限公司,False,811
812,临沂奥瑞金印铁制罐有限公司,False,812
813,龙口奥瑞金包装有限公司,False,813
814,陕西奥瑞金包装有限公司,False,814
815,山东青鑫实业有限公司,False,815
816,"山东奥瑞金包装有限公司,龙口奥瑞金包装有限公司,湖北奥瑞金制罐有限公司等",False,816
817,奥瑞金(枣庄)包装有限公司,False,817
818,辽宁奥瑞金食品工业有限公司,False,818
819,奥瑞金(湖北)销售有限公司,False,819
820,奥瑞金(甘南)包装有限公司,False,820
821,浙江奥瑞金包装有限公司,False,821
822,奥瑞金(江门)包装有限公司,False,822
823,堆龙鸿晖新材料技术有限公司,False,823
824,河北威远药业有限公司,False,824
825,河北威远生物化工有限公司,False,825
826,利民化学有限责任公司,False,826
827,河北双吉化工有限公司,False,827
828,内蒙古新威远生物化工有限公司,False,828
829,江西东鹏新材料有限责任公司,False,829
830,中矿(天津)海外矿业服务有限公司,False,830
831,中矿(香港)稀有金属资源有限公司,False,831
832,Sinomine Specialty Fluids Limited,False,832
833,重庆三圣实业股份有限公司,False,833
834,重庆春瑞医药化工有限公司,False,834
835,四川国光农资有限公司,False,835
836,四川国光园林科技有限公司,False,836
837,升兴(北京)包装有限公司,False,837
838,绍兴宝晨汽车销售服务有限公司,False,838
839,上虞金昌宝顺汽车销售服务有限公司,False,839
840,绍兴宝顺汽车销售服务有限公司,False,840
841,苏州宝华汽车销售服务有限公司,False,841
842,桐乡市宝昌汽车销售服务有限公司,False,842
843,宜兴金昌宝顺汽车销售服务有限公司,False,843
844,诸暨宝顺汽车销售服务有限公司,False,844
845,杭州金昌辰宝汽车销售服务有限公司,False,845
846,嘉兴宝华汽车销售服务有限公司,False,846
847,浙江金湖机电有限公司,False,847
848,杭州金昌宝顺汽车销售服务有限公司,False,848
849,杭州金昌至宝汽车销售服务有限公司,False,849
850,宁波市宝昌汽车销售服务有限公司,False,850
851,南京至宝汽车销售服务有限公司,False,851
852,扬州宝顺汽车销售服务有限公司,False,852
853,平湖金昌宝顺汽车销售服务有限公司,False,853
854,东阳金昌宝顺汽车销售服务有限公司,False,854
855,苏州至宝汽车销售服务有限公司,False,855
856,宁波金昌宝顺汽车销售服务有限公司,False,856
857,金华金昌宝顺汽车销售服务有限公司,False,857
858,浙江金昌宝湖汽车有限公司,False,858
859,浙江金诚上通汽车销售服务有限公司,False,859
860,临海宝诚汽车销售服务有限公司,False,860
861,台州宝诚汽车销售服务有限公司,False,861
862,丽水宝顺行汽车销售服务有限公司,False,862
863,丽水丽众汽车有限公司,False,863
864,浙江金诚凯迪汽车销售服务有限公司,False,864
865,宁波凯迪汽车销售服务有限公司,False,865
866,浙江浙农飞防科技服务有限公司,False,866
867,浙江农资集团金诚汽车有限公司,False,867
868,台州卡迪汽车销售服务有限公司,False,868
869,台州金诚庆铃汽车有限公司,False,869
870,浙江金庆铃汽车销售服务有限公司,False,870
871,宁波港诚汽车销售服务有限公司,False,871
872,惠多利农资有限公司,False,872
873,四川誉海融汇贸易有限公司,False,873
874,浙江浙农爱普贸易有限公司,False,874
875,北京丰泽晟华农业科技发展有限公司,False,875
876,宁波经济技术开发区希之波贸易有限公司,False,876
877,浙江宁丰惠多利农资有限公司,False,877
878,江苏惠多利农资连锁有限公司,False,878
879,衢州市惠多利农资连锁有限公司,False,879
880,宁波金惠利农业科技服务有限公司,False,880
881,浙江浙农金泰生物科技有限公司,False,881
882,温州市惠多利农资有限公司,False,882
883,浙江浙农生态肥业有限公司,False,883
884,浙江惠多利农资连锁有限公司,False,884
885,浙江金富惠多利农资有限公司,False,885
886,浙江农资集团浙北惠多利销售有限公司,False,886
887,台州浙农惠多利农资有限公司,False,887
888,湖州市惠多利农资连锁有限公司,False,888
889,浙江石原金牛化工有限公司,False,889
890,宁波金昌宝湖汽车销售服务有限公司,False,890
891,广东志特新材料科技有限公司,False,891
892,江门志特新材料科技有限公司,False,892
893,厦门国贸汽车进出口有限公司,False,893
894,重庆中宇工程咨询监理有限责任公司,False,894
895,招商局重庆交通科研设计院有限公司,False,895
896,重庆曾家岩大桥建设管理有限公司,False,896
897,招商局重庆公路工程检测中心有限公司,False,897
898,重庆市华驰交通科技有限公司,False,898
899,重庆市智翔铺道技术工程有限公司,False,899
900,招商局生态环保科技有限公司,False,900
901,武汉长江航运规划设计院有限公司,False,901
902,重庆万桥交通科技发展有限公司,False,902
903,Transfar Cooperatief U.A.,False,903
904,苏州科陆东自电气有限公司,False,904
905,广东省顺德开关厂有限公司,False,905
906,江西科能储能电池系统有限公司,False,906
907,托克逊县东丰风力发电有限公司,False,907
908,南昌科陆公交新能源有限责任公司,False,908
909,深圳市科陆精密仪器有限公司,False,909
910,深圳市科陆智慧工业有限公司,False,910
911,深圳市鸿志软件有限公司,False,911
912,杭州米格电机有限公司,False,912
913,咸宁悉乐文化旅游有限公司,False,913
914,广东鸿特精密技术(台山)有限公司,False,914
915,铁汉生态建设有限公司,False,915
916,德阳欣旺达新能源有限公司,False,916
917,阳春市八方医药有限公司,False,917
918,上海景峰制药有限公司,False,918
919,FiagrilLtda.,False,919
920,宿迁益客饲料有限公司,False,920
921,沭阳益客食品有限公司,False,921
922,合肥神州数码有限公司,False,922
923,神州数码(深圳)有限公司,False,923
924,北京神州数码有限公司,False,924
925,神州数码(中国)有限公司,False,925
926,神州数码科技发展有限公司,False,926
927,神州数码澳门离岸商业服务有限公司,False,927
928,广州神州数码信息科技有限公司,False,928
929,上海神州数码有限公司,False,929
930,神州鲲泰(厦门)信息技术有限公司,False,930
931,北京神州数码云科信息技术有限公司,False,931
932,南京神州数码有限公司,False,932
933,北京神州数码供应链服务有限公司,False,933
934,神州数码(香港)有限公司,False,934
935,北京神州数码云计算有限公司,False,935
936,神州数码(福州)科技有限公司,False,936
937,武汉神州数码云科网络技术有限公司,False,937
938,广州励丰文化科技股份有限公司,False,938
939,利亚德电视技术有限公司,False,939
940,利亚德(湖南)光电有限公司,False,940
941,利亚德(湖南)光环境文化发展有限公司,False,941
942,蓝硕文化科技(上海)有限公司,False,942
943,利亚德智慧科技集团有限公司,False,943
944,上海中天照明成套有限公司,False,944
945,深圳利亚德光电有限公司,False,945
946,利亚德光电集团系统集成有限公司,False,946
947,西安曲江德聖照明工程管理有限公司,False,947
948,"利亚德电视技术有限公司,深圳金立翔视效科技有限公司",False,948
949,河津金开达照明技术有限公司,False,949
950,利晶微电子技术(江苏)有限公司,False,950
951,赤峰金开达照明技术有限公司,False,951
952,北京科银京成技术有限公司,False,952
953,厦门鑫联信智能系统集成有限公司,False,953
954,荆门弘毅电子科技有限公司,False,954
955,厦门弘汉光电科技有限公司,False,955
956,厦门弘信智能科技有限公司,False,956
957,江西弘信柔性电子科技有限公司,False,957
958,深圳瑞浒科技有限公司,False,958
959,湖北弘汉精密光学科技有限公司,False,959
960,厦门源乾电子有限公司,False,960
961,成都拓维高科光电科技有限公司,False,961
962,南京浦东房地产开发有限公司,False,962
963,南京华浦高科建材有限公司,False,963
964,南京苏宁环球大酒店有限公司,False,964
965,南京天华百润投资发展有限责任公司,False,965
966,南京荣盛置业有限公司,False,966
